JF020-0101|Salieron, y el Zambo cerró y se acostó.|salieron, y el zambo cerró y se acostó.
JF020-0102|La Zurda era una vieja que acostumbraba tener muchas sobrinas, siempre bonitas;|la zurda era una vieja que acostumbraba tener muchas sobrinas, siempre bonitas;
JF020-0103|debia aquella vieja haber tenido muchos hermanos y primos de distintas razas,|debia aquella vieja haber tenido muchos hermanos y primos de distintas razas,
JF020-0104|segun lo poco que las niñas se asemejaban entre sí,|segun lo poco que las niñas se asemejaban entre sí,
JF020-0105|generalmente eran mulatas, pocas indias, y algunas mas mestizas.|generalmente eran mulatas, pocas indias, y algunas mas mestizas.
JF020-0106|Entonces en México estaban muy marcadas las razas.|entonces en méxico estaban muy marcadas las razas.
JF020-0107|Españoles, indios, negros, mulatos: los hijos de español y negra, mulatos; los de español é india, mestizos; los de indio y negra,|españoles, indios, negros, mulatos: los hijos de español y negra, mulatos; los de español e india, mestizos; los de indio y negra,
JF020-0108|zambos; y luego una porcion de subdivisiones, como pardos, coyotes, salta á trás, &c.|zambos; y luego una porcion de subdivisiones, como pardos, coyotes, salta a trás, etcétera.
JF020-0109|Martin y su comparsa entraron á la casa de la tia Zurda.|martin y su comparsa entraron a la casa de la tia zurda.
JF020-0110|Las sobrinas tenian algunas otras visitas y aquello era ya una tertulia animadísima, en que dos ó tres salterios tocados unas veces por las visitas y otras por las dueñas de la casa, alegraban los corazones.|las sobrinas tenian algunas otras visitas y aquello era ya una tertulia animadísima, en que dos ó tres salterios tocados unas veces por las visitas y otras por las dueñas de la casa, alegraban los corazones.
JF020-0111|Martin se aguardó allí hasta las once, y salió furtivamente para no ser detenido mas tiempo por las obsequiosas sobrinas de la Zurda.|martin se aguardó allí hasta las once, y salió furtivamente para no ser detenido mas tiempo por las obsequiosas sobrinas de la zurda.
JF020-0112|México en aquellos tiempos era una de las ciudades en que la prostitucion era mas escandalosa.|méxico en aquellos tiempos era una de las ciudades en que la prostitucion era mas escandalosa.
JF020-0113|Los hombres mas notables ostentaban públicamente á sus queridas, las esposas eran abandonadas muy á menudo por los maridos que compraban y emancipaban negras y mulatas|los hombres mas notables ostentaban públicamente a sus queridas, las esposas eran abandonadas muy a menudo por los maridos que compraban y emancipaban negras y mulatas
JF020-0114|para tenerlas á su lado por algun tiempo, hasta que cansados de ellas las abandonaban tambien, y ellas iban entonces á aumentar el increible número de mugeres perdidas que pululaban en la ciudad.|para tenerlas a su lado por algun tiempo, hasta que cansados de ellas las abandonaban tambien, y ellas iban entonces a aumentar el increible número de mugeres perdidas que pululaban en la ciudad.
JF020-0115|Y lo mas notable era que estos mismos hombres gozaban de grande fama de virtud, por sus excesivas limosnas á los templos y á los monasterios, y por las fundaciones piadosas que á cada momento hacian.|y lo mas notable era que estos mismos hombres gozaban de grande fama de virtud, por sus excesivas limosnas a los templos y a los monasterios, y por las fundaciones piadosas que a cada momento hacian.
JF020-0116|El Bachiller no tenia sueño, ni era posible que lo tuviera;|el bachiller no tenia sueño, ni era posible que lo tuviera;
JF020-0117|habia dormido todo el dia, y pensando á donde acabaria de pasar la noche, tomó el rumbo de la casa de la Sarmiento.|habia dormido todo el dia, y pensando a donde acabaria de pasar la noche, tomó el rumbo de la casa de la sarmiento.
JF020-0118|Su última entrevista con la bruja lo habia dejado impresionado, y por mas que pretendia distraerse, las predicciones de la vieja no se borraban de su memoria.|su última entrevista con la bruja lo habia dejado impresionado, y por mas que pretendia distraerse, las predicciones de la vieja no se borraban de su memoria.
JF020-0119|Habia, ademas, otra razon para que Martin gustara de ir á la casa de la bruja:|habia, ademas, otra razon para que martin gustara de ir a la casa de la bruja:
JF020-0120|la muchacha sorda-muda le habia hecho gracia, tenia ya deseo de volverla á ver,|la muchacha sorda-muda le habia hecho gracia, tenia ya deseo de volverla a ver,
JF020-0121|y á riesgo de tener un lance con el Ahuizote, queria Martin probar fortuna.|y a riesgo de tener un lance con el ahuizote, queria martin probar fortuna.
JF020-0122|Las calles estaban enteramente desiertas; pero al través de las hendiduras de la puerta de la casa de la Sarmiento, se descubria luz.|las calles estaban enteramente desiertas; pero al través de las hendiduras de la puerta de la casa de la sarmiento, se descubria luz.
JF020-0123|Martin llamó, y como si le hubieran estado esperando ya, la puerta se abrió inmediatamente y la bruja asomó la cabeza.|martin llamó, y como si le hubieran estado esperando ya, la puerta se abrió inmediatamente y la bruja asomó la cabeza.
JF020-0124|¿Qué venís solo?—preguntó como admirada.|¿qué venís solo? preguntó como admirada.
JF020-0125|Pues con quién diablos queriais que viniese—contestó Martin.|pues con quién diablos queriais que viniese—contestó martin.
JF020-0126|Ah, dispensadme—dijo la vieja algo contrariada—dispensadme, señor Martin, que os tomé al principio por otra persona.|ah, dispensadme—dijo la vieja algo contrariada—dispensadme, señor martin, que os tomé al principio por otra persona.
JF020-0127|Señal es esa de que esperais á alguien—dijo Martin entrando á la casa. En efecto, espero á quien no debe quizá dilatar. ¿Os serviré acaso de estorbo?|señal es esa de que esperais a alguien—dijo martin entrando a la casa. en efecto, espero a quien no debe quizá dilatar. ¿os serviré acaso de estorbo?
JF020-0128|La vieja reflexionó antes de contestar.—No|la vieja reflexionó antes de contestar. no
JF020-0129|dijo al fin—si consentis en ayudarme.—Yo ayudaros, ¿y en qué?—Antes sabré si consentís, que de no ser así nada os diré.|dijo al fin—si consentis en ayudarme. yo ayudaros, ¿y en qué? antes sabré si consentís, que de no ser así nada os diré.
JF020-0130|Consiento—contestó Martin impulsado por la curiosidad. ¿Y guardareis secreto? Sabeis que soy de fiar. Entonces venid.|consiento—contestó martin impulsado por la curiosidad. ¿y guardareis secreto? sabeis que soy de fiar. entonces venid.
JF020-0131|La Sarmiento encendió un candil y descendió al subterráneo que conocemos ya, seguida de Martin.|la sarmiento encendió un candil y descendió al subterráneo que conocemos ya, seguida de martin.
JF020-0132|Mirad—dijo la vieja al llegar al lugar en que habia predicho la muerte del Oidor|mirad—dijo la vieja al llegar al lugar en que habia predicho la muerte del oidor
JF020-0133|una dama muy principal vendrá esta noche á ciertos negocios; vos os ocultareis allí, detrás de esa puertecilla,|una dama muy principal vendrá esta noche a ciertos negocios; vos os ocultareis allí, detrás de esa puertecilla,
JF020-0134|venid á ver; en esta jaula está un chivo negro, cuando lo oigais evocar dadlo libre;|venid a ver; en esta jaula está un chivo negro, cuando lo oigais evocar dadlo libre;
JF020-0135|y cuando vuelva á vos, encerradlo otra vez, y lo mismo hareis con este gato negro.|y cuando vuelva a vos, encerradlo otra vez, y lo mismo hareis con este gato negro.
JF020-0136|¿Y es todo?—¿Os parece poco?—No.—¿Entonces?—Entonces, es decir que esta noche os voy á ayudar en vuestras burlas.—Callad,|¿y es todo? ¿os parece poco? no. ¿entonces? entonces, es decir que esta noche os voy a ayudar en vuestras burlas. callad,
JF020-0137|ó me hareis arrepentir de que os haya ocupado: llamais burla á que os encargue abrir su prision á mis familiares.|ó me hareis arrepentir de que os haya ocupado: llamais burla a que os encargue abrir su prision a mis familiares.
JF020-0138|¿Son estos vuestros espíritus familiares? Lo son;|¿son estos vuestros espíritus familiares? lo son;
JF020-0139|pero escuchad. Se oyó llamar á la puerta de la calle.—Ocultaos con ellos—dijo la Sarmiento.|pero escuchad. se oyó llamar a la puerta de la calle. ocultaos con ellos—dijo la sarmiento.
JF020-0140|Martin se ocultó tras la puerta secreta, en una especie de calabozo pequeño, y la Sarmiento subió á abrir. Martin sintió miedo;|martin se ocultó tras la puerta secreta, en una especie de calabozo pequeño, y la sarmiento subió a abrir. martin sintió miedo;
JF020-0141|sin creer en nada de aquello, tuvo pavor de encontrarse solo y á oscuras en aquel antro rodeado de objetos tan estraños, que aunque por entonces no los veia, pero los adivinaba.|sin creer en nada de aquello, tuvo pavor de encontrarse solo y a oscuras en aquel antro rodeado de objetos tan estraños, que aunque por entonces no los veia, pero los adivinaba.
JF020-0142|No queria ni moverse por no tocar algo que le causase mas horror.|no queria ni moverse por no tocar algo que le causase mas horror.
JF020-0143|La Sarmiento tardó pero descendió al fin ayudando á bajar á una dama vestida de negro, y cubierta con un espeso y largo velo.|la sarmiento tardó pero descendió al fin ayudando a bajar a una dama vestida de negro, y cubierta con un espeso y largo velo.
JF020-0144|Martin se volvia todo ojos. Podeis aquí separar el velo, señora, que nadie os verá.|martin se volvia todo ojos. podeis aquí separar el velo, señora, que nadie os verá.
JF020-0145|La dama se abrió el velo y el Bachiller quedó asombrado de su gracia y hermosura.|la dama se abrió el velo y el bachiller quedó asombrado de su gracia y hermosura.
JF020-0146|Mucho ha tardado mi señora Doña Luisa—dijo la Sarmiento.|mucho ha tardado mi señora doña luisa—dijo la sarmiento.
JF020-0147|Estaba en casa de visita el señor Don Cárlos de Arellano, grande amigo de mi marido—contestó la dama. Aguardo—dijo Martin—que conozco esta alhaja; nada menos que la Luisa de la historia de Teodoro.|estaba en casa de visita el señor don cárlos de arellano, grande amigo de mi marido—contestó la dama. aguardo—dijo martin—que conozco esta alhaja; nada menos que la luisa de la historia de teodoro.
JF020-0148|Qué bien dice el refran: que las piedras rodando se encuentran.|qué bien dice el refran: que las piedras rodando se encuentran.
JF021-0005|En que Martin conoce otros secretos de Luisa.|en que martin conoce otros secretos de luisa.
JF021-0006|LUISA se habia sentado en un sitial, y la Sarmiento permanecia á su lado.|luisa se habia sentado en un sitial, y la sarmiento permanecia a su lado.
JF021-0007|Esta noche—dijo Luisa—vengo á consultar con vos, negocios para mí de mucha gravedad.|esta noche—dijo luisa—vengo a consultar con vos, negocios para mí de mucha gravedad.
JF021-0008|¿Quereis que comencemos?—preguntó la Sarmiento.|¿quereis que comencemos? preguntó la sarmiento.
JF021-0009|No: dejad para otro dia los negocios, y hablemos; sentaos.|no: dejad para otro dia los negocios, y hablemos; sentaos.
JF021-0010|La Sarmiento acercó un taburete y se sentó.|la sarmiento acercó un taburete y se sentó.
JF021-0011|Os escucho.—Bien, comenzaré:|os escucho. bien, comenzaré:
JF021-0012|en primer lugar os debo las gracias por vuestros polvos que son maravillosos.—Cuando yo os decia.—Y teniais sobrada razon:|en primer lugar os debo las gracias por vuestros polvos que son maravillosos. cuando yo os decia. y teniais sobrada razon:
JF021-0013|con la dócis que me habeis recetado se ha obtenido un resultado magnífico; mi marido duerme como una piedra desde las cuatro de la tarde|con la dócis que me habeis recetado se ha obtenido un resultado magnífico; mi marido duerme como una piedra desde las cuatro de la tarde
JF021-0014|hasta el dia siguiente; y para conseguir que se levante á la hora de la cena, para no llamar la atencion, uso de la redomita que me habeis dado,|hasta el dia siguiente; y para conseguir que se levante a la hora de la cena, para no llamar la atencion, uso de la redomita que me habeis dado,
JF021-0015|aplicándosela á las narices para hacerlo aspirar su contenido.—Y de génio, ¿qué tal sigue?—Perfectamente: no tiene mas voluntad que un niño.—¿Y aun teneis de esos polvos?|aplicándosela a las narices para hacerlo aspirar su contenido. y de génio, ¿qué tal sigue? perfectamente: no tiene mas voluntad que un niño. ¿y aun teneis de esos polvos?
JF021-0016|Hánseme agotado, y quiero llevarme hoy mas.—Tomadlos—dijo la Sarmiento, sacando de una caja un pequeño paquete envuelto cuidadosamente en hojas secas de maíz|hánseme agotado, y quiero llevarme hoy mas. tomadlos—dijo la sarmiento, sacando de una caja un pequeño paquete envuelto cuidadosamente en hojas secas de maíz
JF021-0017|suponia yo que se os habrian agotado, y los tenia aquí á prevencion.|suponia yo que se os habrian agotado, y los tenia aquí a prevencion.
JF021-0018|¿Y el dia que yo quiera que esto termine?|¿y el dia que yo quiera que esto termine?
JF021-0019|Mezclad en el vino de vuestro esposo tres gotas del líquido contenido en la redomita, y lo vereis completamente sano. No, no me entendeis,|mezclad en el vino de vuestro esposo tres gotas del líquido contenido en la redomita, y lo vereis completamente sano. no, no me entendeis,
JF021-0020|no quiero decir que sane, sino que. Os comprendo:|no quiero decir que sane, sino que. os comprendo:
JF021-0021|doblad la dósis de los polvos y romped la redoma, y entonces podeis asegurar que estais ya viuda.|doblad la dósis de los polvos y romped la redoma, y entonces podeis asegurar que estais ya viuda.
JF021-0022|Muy bien. ahora oidme:|muy bien. ahora oidme:
JF021-0023|necesito que me ame un hombre, lo oís; necesito que me ame, porque yo le amo á él,|necesito que me ame un hombre, lo oís; necesito que me ame, porque yo le amo a él,
JF021-0024|y le amo como no he amado nunca. ¿Y qué quereis? Quiero algunos polvos, alguna bebida, algo para que él me ame. Doña Luisa, tan hermosa sois y tan seductora, que no habeis de necesitar esos polvos:|y le amo como no he amado nunca. ¿y qué quereis? quiero algunos polvos, alguna bebida, algo para que él me ame. doña luisa, tan hermosa sois y tan seductora, que no habeis de necesitar esos polvos:
JF021-0025|si ese hombre os mira, á menos de estar loco, os amará. Y sin embargo, no me ama.|si ese hombre os mira, a menos de estar loco, os amará. y sin embargo, no me ama.
JF021-0026|¿Os conoce?—Sí, por mi desgracia.—¿Es amigo vuestro?|¿os conoce? sí, por mi desgracia. ¿es amigo vuestro?
JF021-0027|No: héle visto pasar por mi casa algunas veces;|no: héle visto pasar por mi casa algunas veces;
JF021-0028|ha reparado en mí, y sin embargo no me ama.—Pero eso ¿cómo lo sabeis?—¿Cómo lo sé?|ha reparado en mí, y sin embargo no me ama. pero eso ¿cómo lo sabeis? ¿cómo lo sé?
JF021-0029|Os figurais que una muger deja de comprender cuando un hombre la ama,|os figurais que una muger deja de comprender cuando un hombre la ama,
JF021-0030|por oculto y por disimulado que sea su amor: no, él no me ama, y yo necesito su amor;|por oculto y por disimulado que sea su amor: no, él no me ama, y yo necesito su amor;
JF021-0031|dadme algo para conseguirlo y no os pareis en el precio, así me costara una onza de oro cada gota de ese elíxir.|dadme algo para conseguirlo y no os pareis en el precio, así me costara una onza de oro cada gota de ese elíxir.
JF021-0032|¡Ay Doña Luisa! ¿Cómo podrá lisonjearos ese amor que se consigue así?|¡ay doña luisa! ¿cómo podrá lisonjearos ese amor que se consigue así?
JF021-0033|Aun cuando no sea mas de una hora que yo le llame mio; aun cuando despues me esperara el infierno, yo lo quiero.|aun cuando no sea mas de una hora que yo le llame mio; aun cuando despues me esperara el infierno, yo lo quiero.
JF021-0034|Bien, voy á daros un elíxir; pero cuidad de que tome dos gotas todos los dias.|bien, voy a daros un elíxir; pero cuidad de que tome dos gotas todos los dias.
JF021-0035|¿Y en qué debe tomar esas gotas?|¿y en qué debe tomar esas gotas?
JF021-0036|En cualquiera cosa, tanto da que sea en agua, como en vino, como en pan, ó en una fruta.|en cualquiera cosa, tanto da que sea en agua, como en vino, como en pan, ó en una fruta.
JF021-0037|¿Y este licor es eficaz?—Eficaz.—Ah, gracias, gracia.|¿y este licor es eficaz? eficaz. ah, gracias, gracia.
JF021-0038|Dadme ahora el nombre de ese hombre, por si viniere á consultarme en algo y ayudaros yo.|dadme ahora el nombre de ese hombre, por si viniere a consultarme en algo y ayudaros yo.
JF021-0039|Don Cesar de Villaclara.|don cesar de villaclara.
JF021-0040|No le conozco.—Pero no olvideis el nombre.—Y ahora tengo que pediros que interpreteis un sueño que me ha visitado varias noches, y que no puedo comprender.—Decidlo.|no le conozco. pero no olvideis el nombre. y ahora tengo que pediros que interpreteis un sueño que me ha visitado varias noches, y que no puedo comprender. decidlo.
JF021-0041|Era un campo que yo contemplaba desde los balcones de mi casa, y era por demas florido y bello, y habia en él un hermoso pichon blanco:|era un campo que yo contemplaba desde los balcones de mi casa, y era por demas florido y bello, y habia en él un hermoso pichon blanco:
JF021-0042|yo tenia en mis brazos una paloma, que solté,|yo tenia en mis brazos una paloma, que solté,
JF021-0043|llegó á do estaba el pichon, y apenas comenzaron á arrullarse amorosamente retumbó un trueno, y un humo denso y color de sangre eclipsó todo, y no mas;|llegó a do estaba el pichon, y apenas comenzaron a arrullarse amorosamente retumbó un trueno, y un humo denso y color de sangre eclipsó todo, y no mas;
JF021-0044|pero yo he soñado ya esto muchas veces. Eso es muy fácil de esplicar:|pero yo he soñado ya esto muchas veces. eso es muy fácil de esplicar:
JF021-0045|el pichon es un caballero, la paloma sois vos, que se irá con él,|el pichon es un caballero, la paloma sois vos, que se irá con él,
JF021-0046|y el trueno y el humo indicios son de que estos amores serán el principio de grandes y sangrientos trastornos en esta tierra.|y el trueno y el humo indicios son de que estos amores serán el principio de grandes y sangrientos trastornos en esta tierra.
JF021-0047|¿Y no son señales de muerte para mí?|¿y no son señales de muerte para mí?
JF021-0048|No aparece ninguna.|no aparece ninguna.
JF021-0049|¿Podriaís decirme, poco mas ó menos, si me faltará mucho que vivir?|¿podriaís decirme, poco mas ó menos, si me faltará mucho que vivir?
JF021-0050|Con tal que tengais valor para soportar la respuesta, cualquiera que sea.|con tal que tengais valor para soportar la respuesta, cualquiera que sea.
JF021-0051|Le tengo—contestó Luisa con resolucion. Entonces veremos.|le tengo—contestó luisa con resolucion. entonces veremos.
JF021-0052|Oíd—dijo la vieja—voy á evocar á mi familiar:|oíd—dijo la vieja—voy a evocar a mi familiar:
JF021-0053|si viene en la figura de un chivo, vivireis largo tiempo;|si viene en la figura de un chivo, vivireis largo tiempo;
JF021-0054|si de un gato, morireis pronto.|si de un gato, morireis pronto.
JF021-0055|¿Qué diablos haré?—pensó Martin, soltaré el gato ó el chivo:|¿qué diablos haré? pensó martin, soltaré el gato ó el chivo:
JF021-0056|vale mas el chivo, que mejor será la paga que la Sarmiento le saque á esta víbora.|vale mas el chivo, que mejor será la paga que la sarmiento le saque a esta víbora.
JF021-0057|En este momento la vieja gritaba palabras en idioma enteramente estraño para el Bachiller, y la dama esperaba con impaciencia.|en este momento la vieja gritaba palabras en idioma enteramente estraño para el bachiller, y la dama esperaba con impaciencia.
JF021-0058|Martin abrió una jaula y el chivo dando un salto llegó hasta donde la Sarmiento le tendia las manos.|martin abrió una jaula y el chivo dando un salto llegó hasta donde la sarmiento le tendia las manos.
JF021-0059|Viviré mucho—dijo Luisa conmovida—y animándose con el buen éxito preguntó á la vieja—¿y cómo moriré?|viviré mucho—dijo luisa conmovida—y animándose con el buen éxito preguntó a la vieja¿y cómo moriré?
JF021-0060|La tentacion fué tan grande para Martin, que no pudo resistir, y antes de que la Sarmiento pudiese responder, él, ahuecando la voz y procurando darle un acento estraño—contestó:|la tentacion fué tan grande para martin, que no pudo resistir, y antes de que la sarmiento pudiese responder, él, ahuecando la voz y procurando darle un acento estraño—contestó:
JF021-0061|¡Emparedada! ¿Emparedada?|¡emparedada! ¿emparedada?
JF021-0062|dijo Luisa trémula. ¡Emparedada!—repitió Martin—¡emparedada!|dijo luisa trémula. ¡emparedada! repitió martin¡emparedada!
JF021-0063|La Sarmiento conoció lo que pasaba, pero no le era posible otra cosa sino seguir adelante y darse por engañada ella misma delante de Luisa.|la sarmiento conoció lo que pasaba, pero no le era posible otra cosa sino seguir adelante y darse por engañada ella misma delante de luisa.
JF021-0064|¿Lo oís, señora?—preguntaba ésta temblando—¿lo oís? Lo he oido.—¿Y qué decís de eso?|¿lo oís, señora? preguntaba ésta temblando¿lo oís? lo he oido. ¿y qué decís de eso?
JF021-0065|Digo, que yo os exhorto á tener valor, y que lo estais necesitando.|digo, que yo os exhorto a tener valor, y que lo estais necesitando.
JF021-0066|Luisa estaba completamente turbarda.—Quiero irme—dijo.—Vamos—dijo la Sarmiento—tomando el candil. Y sin hablar una sola palabra salieron del subterráneo.|luisa estaba completamente turbarda. quiero irme—dijo. vamos—dijo la sarmiento—tomando el candil. y sin hablar una sola palabra salieron del subterráneo.
JF021-0067|Luisa se cubrió con su velo, puso en manos de la Sarmiento una gran bolsa llena de dinero, y acompañada del Ahuizote que la habia traido, salió de la casa profundamente preocupada y silenciosa.|luisa se cubrió con su velo, puso en manos de la sarmiento una gran bolsa llena de dinero, y acompañada del ahuizote que la habia traido, salió de la casa profundamente preocupada y silenciosa.
JF021-0068|Cuando la Sarmiento volvió al subterráneo, encontró á Martin riéndose con todas sus ganas. Por vida mia, señor Bachiller—dijo la bruja—que no sé en qué pensásteis para haber asustado así á tan amable dama.|cuando la sarmiento volvió al subterráneo, encontró a martin riéndose con todas sus ganas. por vida mia, señor bachiller—dijo la bruja—que no sé en qué pensásteis para haber asustado así a tan amable dama.
JF021-0069|decia Martin riendo—os aseguro, señora Sarmiento, que por muchos dias va esa muger á soñar las paredes, y no en pichones ni en palomas.|decia martin riendo—os aseguro, señora sarmiento, que por muchos dias va esa muger a soñar las paredes, y no en pichones ni en palomas.
JF021-0070|Pero habeis cometido una mala accion. Sí, soltándole al chivo, cuando soltar debí al gato para acabarla de espantar.|pero habeis cometido una mala accion. sí, soltándole al chivo, cuando soltar debí al gato para acabarla de espantar.
JF021-0071|No os burleis, que como yo lo he dicho, sus amores producirán grandes trastornos en esta tierra.|no os burleis, que como yo lo he dicho, sus amores producirán grandes trastornos en esta tierra.
JF021-0072|Señora, si antes tenia tan poca fé en vuestras artes y hechicerías, hoy no tengo ninguna; porque ya he representado mi papel de mago, y no es de lo mas peor; si nó que lo diga esa Luisa. Es decir que continuais en vuestra incredulidad. Mas que nunca|señora, si antes tenia tan poca fé en vuestras artes y hechicerías, hoy no tengo ninguna; porque ya he representado mi papel de mago, y no es de lo mas peor; si nó que lo diga esa luisa. es decir que continuais en vuestra incredulidad. mas que nunca
JF021-0073|¿y quereis decirme qué elíxir de amor es ese que habeis dado á la dama?—Eficacísimo.—Quisiera hacer una prueba.—Seria capaz de daros una redomita solo por convenceros.—Dádmela.—Antes decidme en quién pretendeis probarlo.|¿y quereis decirme qué elíxir de amor es ese que habeis dado a la dama? eficacísimo. quisiera hacer una prueba. seria capaz de daros una redomita solo por convenceros. dádmela. antes decidme en quién pretendeis probarlo.
JF021-0074|Toma, en vuestra protegida, en la muda.—Entonces no.—No, ¿y por qué?—Porque la verdad, es que sois un libertino, y la arrojariais, saciado vuestro capricho, á pedir limosna.—Os doy mi palabra de que no.|toma, en vuestra protegida, en la muda. entonces no. no, ¿y por qué? porque la verdad, es que sois un libertino, y la arrojariais, saciado vuestro capricho, a pedir limosna. os doy mi palabra de que no.
JF021-0075|Jurádmelo.—¿Al diablo?—No, esto á Dios.—Os lo juro; siempre vos con esos juramentos.—Bueno, tomad la redomita; si no le hace efecto, será porque ella estará prevenida.|jurádmelo. ¿al diablo? no, esto a dios. os lo juro; siempre vos con esos juramentos. bueno, tomad la redomita; si no le hace efecto, será porque ella estará prevenida.
JF021-0076|Tan pronto la disculpa, tretas y engaños serán vuestros lo de la tal redomita.—Quizá os le niegue si seguís así burlando.—No, ya no burlo mas, dádmele.|tan pronto la disculpa, tretas y engaños serán vuestros lo de la tal redomita. quizá os le niegue si seguís así burlando. no, ya no burlo mas, dádmele.
JF021-0077|Tomad, y no olvideis lo prometido.|tomad, y no olvideis lo prometido.
JF021-0078|El Bachiller recibió el pomito igual al que la Sarmiento habia dado á Luisa, conteniendo un licor blanco y cristalino.|el bachiller recibió el pomito igual al que la sarmiento habia dado a luisa, conteniendo un licor blanco y cristalino.
JF021-0079|Cuando salieron del subterráneo, Martin preguntó á la bruja:—¿Dónde está María?—Duerme—contestó la vieja.—¿Seria bueno despertarla?—¿Para qué?—Ansío por probar el elíxir.|cuando salieron del subterráneo, martin preguntó a la bruja: ¿dónde está maría? duerme—contestó la vieja. ¿seria bueno despertarla? ¿para qué? ansío por probar el elíxir.
JF021-0080|Por probarlo, confesad mejor que os comienza ya á interesar la muchacha.—No os lo niego.—¿Y el Ahuizote?—Yo sabré componerme con él.—¿Pero qué quereis que tome á esta hora María?—Entonces esperaremos á la madrugada.|por probarlo, confesad mejor que os comienza ya a interesar la muchacha. no os lo niego. ¿y el ahuizote? yo sabré componerme con él. ¿pero qué quereis que tome a esta hora maría? entonces esperaremos a la madrugada.
JF021-0081|Impaciente sois, si los hay—¿y quereis que yo me desvele por un antojo vuestro?—Cuando los antojos se pagan bien, no veo inconveniente, que vuestro oficio es ese.—Como gusteis; pero seria mejor que durmiérais un tanto.|impaciente sois, si los hay¿y quereis que yo me desvele por un antojo vuestro? cuando los antojos se pagan bien, no veo inconveniente, que vuestro oficio es ese. como gusteis; pero seria mejor que durmiérais un tanto.
JF021-0082|No miro en dónde.—En uno de esos sitiales, arrebujado en vuestro ferreruelo, ¿es verdad que vale mas?—Puede que tengais razon, acepto, al fin no tengo adonde ir á pasar la noche, y falta poco para que amanezca.|no miro en dónde. en uno de esos sitiales, arrebujado en vuestro ferreruelo, ¿es verdad que vale mas? puede que tengais razon, acepto, al fin no tengo adonde ir a pasar la noche, y falta poco para que amanezca.
JF021-0083|Pues buena noche, os dejo ese candil.—No, de nada me sirve que estoy acomodado ya. La Sarmiento se llevó la luz y se encerró en su cuarto;|pues buena noche, os dejo ese candil. no, de nada me sirve que estoy acomodado ya. la sarmiento se llevó la luz y se encerró en su cuarto;
JF021-0084|Martin como hombre precavido, puso su espada desnuda á su lado y al alcance de su mano, y comenzó á dormitar, pero soñando ya en María.|martin como hombre precavido, puso su espada desnuda a su lado y al alcance de su mano, y comenzó a dormitar, pero soñando ya en maría.
JF021-0085|Llamaron en la puerta de la calle, y el primer impulso de Martin fué incorporarse y contestar, pero reflexionó y se quedó callado.|llamaron en la puerta de la calle, y el primer impulso de martin fué incorporarse y contestar, pero reflexionó y se quedó callado.
JF021-0086|Trascurrió un intervalo, y volvieron á llamar.|trascurrió un intervalo, y volvieron a llamar.
JF021-0087|Entonces la bruja apareció por la puerta de su cuarto y preguntó.—¿Quién va?|entonces la bruja apareció por la puerta de su cuarto y preguntó. ¿quién va?
JF021-0088|Hacedme favor de abrir—contestó de fuera una voz—que necesito hablaros, y os tendrá cuenta.|hacedme favor de abrir—contestó de fuera una voz—que necesito hablaros, y os tendrá cuenta.
JF021-0089|La Sarmiento se dirigió á la puerta haciendo seña á Martin de que entrase á su aposento;|la sarmiento se dirigió a la puerta haciendo seña a martin de que entrase a su aposento;
JF021-0090|el Bachiller tomó la espada, y caminando sobre la punta de sus piés entró al aposento de la bruja.|el bachiller tomó la espada, y caminando sobre la punta de sus piés entró al aposento de la bruja.
JF021-0091|Habia allí luz, Martin cerró por dentro y examinó el cuarto;|habia allí luz, martin cerró por dentro y examinó el cuarto;
JF021-0092|en un rincon estaba la cama de la Sarmiento dando indicio de que ésta no se habia acostado siquiera,|en un rincon estaba la cama de la sarmiento dando indicio de que ésta no se habia acostado siquiera,
JF021-0093|en el otro María acostada ya, pero despierta, mirando á Martin con unos ojos tan brillantes, que podia decirse que alumbraban el aposento.|en el otro maría acostada ya, pero despierta, mirando a martin con unos ojos tan brillantes, que podia decirse que alumbraban el aposento.
JF021-0094|La muchacha se cubria escrupulosamente con las sábanas hasta la barba. Preciosa criatura|la muchacha se cubria escrupulosamente con las sábanas hasta la barba. preciosa criatura
JF021-0095|pensó Martin, y sin darse él mismo la razon|pensó martin, y sin darse él mismo la razon
JF021-0096|de por qué, comenzó á tener alguna confianza en el elíxir de la Sarmiento.|de por qué, comenzó a tener alguna confianza en el elíxir de la sarmiento.
JF021-0097|Es que los hombres cuando tienen ilusion por una muger, creen el mayor absurdo con tal que lisonjee sus deseos.|es que los hombres cuando tienen ilusion por una muger, creen el mayor absurdo con tal que lisonjee sus deseos.
JF021-0098|Martin hizo un cortés saludo á María, que le contestó con una sonrisa silenciosa pero hechicera.|martin hizo un cortés saludo a maría, que le contestó con una sonrisa silenciosa pero hechicera.
JF021-0099|A esta criatura—dijo entre sí el Bachiller—Dios no le dió ni oido ni voz, porque oye y habla con los ojos:|a esta criatura—dijo entre sí el bachiller—dios no le dió ni oido ni voz, porque oye y habla con los ojos:
JF021-0100|pero veamos quién es el nocturno visitador,|pero veamos quién es el nocturno visitador,
JF021-0101|y aplicó el ojo á la cerradura.|y aplicó el ojo a la cerradura.
JF021-0102|Vamos, mi señor Don Pedro de Mejía, y qué vientos os traerán por acá, oigamos.|vamos, mi señor don pedro de mejía, y qué vientos os traerán por acá, oigamos.
